z,ds,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
0.206155,0.192970,0.019697,0.940157,0.038759,-0.275757,0.159332
0.193834,0.179068,0.004545,0.943804,0.035353,-0.130727,-0.039476
0.182062,0.165378,0.004545,0.928061,0.031278,-0.093826,-0.084100
0.169992,0.152397,0.000000,0.913662,0.025819,-0.087247,0.015447
0.159270,0.140765,0.000000,0.887744,0.020537,-0.141883,0.006865
0.150251,0.131170,0.000000,0.876609,0.015720,-0.121573,-0.089821
0.142095,0.121480,0.000000,0.846851,0.010268,0.002574,-0.121001
0.135074,0.114459,0.000000,0.813830,0.005105,-0.038617,-0.100405
0.129482,0.108531,0.000000,0.781192,-0.000058,0.069511,-0.073516
0.057804,0.060487,-0.725758,0.567319,-0.010368,0.134732,-0.241144
0.050618,0.051191,-0.725758,0.546393,-0.011579,0.136448,-0.162765
0.043190,0.043667,-0.780303,0.521051,-0.012709,0.044338,-0.152467
0.035665,0.036286,-0.815152,0.497052,-0.015473,0.066365,-0.156186
0.027049,0.026999,-0.846970,0.466526,-0.022344,0.185077,-0.308939
0.016128,0.017660,-0.846970,0.426209,-0.031251,0.370727,-0.437377
0.009100,0.009626,-0.874242,0.366886,-0.037767,0.330107,-0.406769
0.005833,0.003242,-0.893939,0.332328,-0.039769,0.284338,-0.338116
0.002860,-0.003806,-0.893939,0.272044,-0.042116,0.273182,-0.318951
0.001487,-0.007335,-0.916667,0.231919,-0.042920,0.233420,-0.299785
-0.000728,-0.009646,-0.942424,0.208497,-0.045068,0.230846,-0.296639
-0.002630,-0.010542,-0.968182,0.155509,-0.046322,0.254302,-0.290631
-0.002795,-0.010754,-0.968182,0.133430,-0.044993,0.222264,-0.280333
-0.001496,-0.009120,-0.977273,0.106744,-0.041830,0.152181,-0.187080
-0.000178,-0.006700,-1.000000,0.081210,-0.039085,0.138736,-0.201096
0.001696,-0.005161,-1.000000,0.055676,-0.037472,0.186794,-0.211108
0.003434,-0.004621,-1.000000,0.034174,-0.037309,0.207103,-0.223123
0.003714,-0.004054,-1.000000,0.018815,-0.036945,0.250584,-0.300071
0.004370,-0.003302,-1.000000,-0.006336,-0.036252,0.247151,-0.263742
0.006085,-0.001683,-1.000000,-0.033790,-0.034507,0.219976,-0.224839
0.007698,-0.000070,-1.000000,-0.042621,-0.032891,0.231704,-0.187080
0.009889,0.001977,-1.000000,-0.062971,-0.030795,0.216257,-0.206817
0.011446,0.003247,-1.000000,-0.065851,-0.029656,0.211394,-0.225697
0.012399,0.003960,-1.000000,-0.085434,-0.028928,0.284338,-0.253158
0.013951,0.005369,-1.000000,-0.095225,-0.027431,0.254016,-0.232276
0.015129,0.006546,-1.000000,-0.112120,-0.026315,0.289487,-0.280047
0.016163,0.007436,-1.000000,-0.095801,-0.025440,0.302360,-0.285196
0.017419,0.008597,-1.000000,-0.123063,-0.024196,0.273468,-0.305792
0.018386,0.009612,-1.000000,-0.130551,-0.023298,0.305792,-0.266031
0.019595,0.010486,-1.000000,-0.151477,-0.022470,0.255447,-0.238855
0.020971,0.011334,-1.000000,-0.153397,-0.021602,0.278617,-0.300357
0.022377,0.012357,-1.000000,-0.163572,-0.020603,0.303218,-0.272324
0.023812,0.013216,-0.974242,-0.179507,-0.019780,0.289487,-0.309511
0.025197,0.013594,-0.974242,-0.190450,-0.019485,0.356424,-0.294636
0.026888,0.014950,-0.934848,-0.192370,-0.018253,0.348414,-0.312944
0.028777,0.016119,-0.907576,-0.206385,-0.017218,0.322669,-0.253158
0.030707,0.016804,-0.907576,-0.227312,-0.016786,0.339261,-0.337258
0.032669,0.018382,-0.883333,-0.244398,-0.016273,0.374731,-0.291203
0.035683,0.021108,-0.853030,-0.243055,-0.014172,0.319237,-0.346412
0.038983,0.023880,-0.807576,-0.271660,-0.011864,0.359857,-0.321811
0.041941,0.026983,-0.807576,-0.294507,-0.010339,0.417354,-0.318951
0.045549,0.030399,-0.743939,-0.314281,-0.008204,0.411918,-0.342693
0.049375,0.034801,-0.665152,-0.319081,-0.006079,0.403909,-0.404481
0.053499,0.039787,-0.665152,-0.353639,-0.004145,0.346412,-0.397330
0.057859,0.045873,-0.559091,-0.373221,-0.002267,0.431656,-0.352991
0.062898,0.053644,-0.457576,-0.388964,0.000075,0.403623,-0.368152
0.068820,0.061676,-0.360606,-0.410275,0.002558,0.506889,-0.427079
0.075923,0.070841,-0.360606,-0.445216,0.005174,0.445673,-0.405339
0.083727,0.081233,-0.281818,-0.474782,0.007793,0.443098,-0.375590
0.091995,0.093240,-0.206061,-0.486877,0.009974,0.502312,-0.285196
0.102020,0.107052,-0.206061,-0.521819,0.012633,0.427938,-0.314660
0.113217,0.120693,-0.128788,-0.531994,0.014267,0.370441,-0.206531
0.124894,0.134672,-0.078788,-0.555224,0.015454,0.333254,-0.389606
0.136380,0.149417,-0.043939,-0.570391,0.015928,0.303218,-0.224839
0.149002,0.164868,-0.043939,-0.586134,0.016282,0.378164,-0.240572
0.162096,0.179975,-0.021212,-0.588630,0.016640,0.331823,-0.244577
0.175627,0.195807,-0.006061,-0.583446,0.018182,0.227127,-0.166198
0.188279,0.211048,-0.006061,-0.592278,0.019998,0.231418,-0.110131
0.201757,0.226731,0.000000,-0.590166,0.022691,0.147032,-0.056639
0.214459,0.239721,0.000000,-0.574231,0.024812,0.175351,-0.049773
0.226514,0.253118,0.000000,-0.553496,0.028744,0.120715,0.100119
0.237585,0.266538,0.000000,-0.526234,0.033640,-0.015733,0.165339
0.247062,0.276494,0.000000,-0.495708,0.038413,-0.043480,0.141025
0.256129,0.285753,0.000000,-0.467102,0.044452,-0.061216,0.195375
0.263419,0.293666,0.000000,-0.420642,0.050104,-0.066937,0.234279
0.269163,0.298931,0.000000,-0.391268,0.054998,-0.137878,0.241144
0.032882,0.038297,-1.000000,-0.159541,-0.059976,0.527198,-0.484576
0.026954,0.032896,-1.000000,-0.188722,-0.065473,0.469988,-0.474278
0.022698,0.028592,-1.000000,-0.220016,-0.069750,0.481430,-0.479999
0.019928,0.025679,-1.000000,-0.264749,-0.072672,0.507747,-0.474850
0.017815,0.023806,-1.000000,-0.270893,-0.074441,0.481430,-0.453396
0.016767,0.023477,-1.000000,-0.316969,-0.074678,0.469129,-0.412205
0.017322,0.024080,-1.000000,-0.332904,-0.074046,0.410488,-0.380166
0.018030,0.024931,-1.000000,-0.356710,-0.073285,0.448820,-0.379308
0.019450,0.026448,-1.000000,-0.383972,-0.071826,0.432800,-0.310655
0.021427,0.028424,-1.000000,-0.392036,-0.069801,0.418212,-0.369010
0.023549,0.030594,-1.000000,-0.416610,-0.067639,0.346698,-0.298069
0.026082,0.033128,-1.000000,-0.428321,-0.065087,0.445673,-0.256877
0.028963,0.036008,-1.000000,-0.439264,-0.062213,0.358712,-0.347842
0.031705,0.038846,-1.000000,-0.457503,-0.059466,0.378450,-0.272324
0.034234,0.041375,-1.000000,-0.453279,-0.056914,0.402479,-0.298641
0.036994,0.044136,-1.000000,-0.465183,-0.054190,0.407628,-0.290059
0.039445,0.046682,-1.000000,-0.475166,-0.051828,0.369868,-0.361001
0.037513,0.046188,-1.000000,-0.474974,-0.052703,0.520905,-0.321239
0.032788,0.045347,-1.000000,-0.498972,-0.054514,0.662502,-0.484576
0.031487,0.046154,-0.975758,-0.511835,-0.055826,0.592991,-0.540357
0.030583,0.046064,-0.975758,-0.529114,-0.056830,0.531489,-0.439380
0.031035,0.046373,-0.922727,-0.562712,-0.056406,0.551513,-0.474850
0.032364,0.047463,-0.860606,-0.581334,-0.055284,0.598426,-0.516042
0.034713,0.049524,-0.793939,-0.616852,-0.053183,0.597568,-0.431656
0.038551,0.052883,-0.793939,-0.635282,-0.049731,0.567246,-0.373301
0.045050,0.058279,-0.719697,-0.670608,-0.044317,0.604433,-0.399332
0.054520,0.064920,-0.640909,-0.675792,-0.037678,0.504886,-0.382741
0.067326,0.073843,-0.640909,-0.682127,-0.028977,0.386460,-0.159904
0.082924,0.084456,-0.543939,-0.689423,-0.019210,0.325244,-0.105554
0.098294,0.094649,-0.453030,-0.664464,-0.010565,0.350703,-0.083814
0.109786,0.103888,-0.362121,-0.671184,-0.004798,0.387318,-0.124434
0.120606,0.115427,-0.362121,-0.695374,0.000692,0.389034,-0.189654
0.131976,0.128475,-0.272727,-0.709581,0.005398,0.411060,-0.173635
0.144996,0.140632,-0.183333,-0.697870,0.008398,0.445387,-0.279761
0.158276,0.154584,-0.183333,-0.722060,0.010802,0.352705,-0.231990
0.169416,0.169367,-0.115152,-0.733195,0.012239,0.355852,-0.201954
0.180127,0.183721,-0.069697,-0.759690,0.013133,0.323528,-0.247151
0.191819,0.197953,-0.037879,-0.776584,0.013505,0.369010,-0.215113
0.205528,0.217367,-0.037879,-0.751050,0.015512,0.172777,-0.027461
0.213611,0.231969,-0.016667,-0.769673,0.014640,0.437091,-0.139881
0.224389,0.248212,-0.003030,-0.766985,0.015845,0.265173,-0.110131
0.234988,0.265619,-0.003030,-0.755658,0.018002,0.198808,-0.004291
0.245789,0.282172,0.000000,-0.739915,0.020700,0.089535,0.107556
0.256712,0.295875,0.000000,-0.725132,0.023868,0.152467,0.074946
0.265934,0.308740,0.000000,-0.706317,0.027478,0.064648,0.114708
0.274914,0.319926,0.000000,-0.665232,0.031535,-0.008296,0.226841
0.284214,0.327692,0.000000,-0.635474,0.035948,-0.022598,0.207676
0.291799,0.335804,0.000000,-0.603797,0.041687,-0.082098,0.270035
0.297905,0.342006,0.000000,-0.568087,0.047499,-0.113564,0.339833
0.301280,0.344134,0.000000,-0.523930,0.050804,-0.124720,0.302074
0.302452,0.344827,0.000000,-0.486493,0.051635,-0.089535,0.278617
0.300801,0.343511,0.000000,-0.439072,0.049819,-0.030894,0.176496
0.296891,0.339698,0.000000,-0.420642,0.045660,0.085530,0.099261
0.292952,0.334752,0.000000,-0.384356,0.040718,0.158760,0.104124
0.288913,0.330665,0.000000,-0.376485,0.036862,0.076377,0.132443
0.284945,0.325355,0.000000,-0.350759,0.032814,0.103838,0.074088
0.280459,0.320006,0.000000,-0.343463,0.028944,0.133587,0.068367
0.276627,0.315358,0.000000,-0.330216,0.026512,0.131299,0.059213
0.272804,0.311248,0.000000,-0.328680,0.024192,0.121287,0.060357
0.267833,0.306517,0.000000,-0.310634,0.020268,0.130727,0.029464
0.262353,0.301660,0.000000,-0.317353,0.015465,0.183075,-0.014589
0.257488,0.297035,0.000000,-0.319849,0.010963,0.199666,-0.064076
0.253927,0.293234,0.000000,-0.324649,0.007089,0.177926,-0.058355
0.250404,0.289472,-0.028788,-0.327336,0.003088,0.148748,-0.062074
0.248220,0.286473,-0.090909,-0.331368,-0.000156,0.149606,-0.058069
0.246475,0.284392,-0.174242,-0.337896,-0.002063,0.127580,-0.006579
0.245657,0.283430,-0.174242,-0.333480,-0.002861,0.042050,0.039189
0.244922,0.282551,-0.265152,-0.329064,-0.003573,0.004577,0.060071
0.242626,0.279968,-0.351515,-0.303722,-0.005492,-0.020596,0.080381
0.238086,0.275859,-0.351515,-0.296043,-0.008325,-0.042336,0.085816
0.232902,0.270723,-0.434848,-0.277228,-0.011468,0.018880,0.081239
0.227737,0.264647,-0.530303,-0.244974,-0.014896,-0.012300,0.114708
0.221413,0.256790,-0.631818,-0.250734,-0.018682,0.000572,0.076949
0.214627,0.247175,-0.631818,-0.200626,-0.022521,0.001716,0.073802
0.207777,0.236106,-0.719697,-0.184499,-0.026030,-0.010584,0.112419
0.199510,0.224148,-0.803030,-0.163380,-0.029006,-0.047771,0.078951
0.189111,0.211017,-0.803030,-0.136310,-0.031863,-0.046341,0.060071
0.177480,0.196462,-0.868182,-0.111544,-0.034009,0.045769,0.051776
0.165609,0.180996,-0.922727,-0.115192,-0.035943,0.044624,-0.000858
0.152050,0.164608,-0.959091,-0.105208,-0.037566,0.083528,-0.003433
0.138353,0.148322,-0.959091,-0.086010,-0.038704,0.139881,-0.068939
0.124699,0.132127,-0.993939,-0.088314,-0.039856,0.204243,-0.161335
0.111137,0.116983,-1.000000,-0.083898,-0.041533,0.189940,-0.182217
0.097066,0.102002,-1.000000,-0.106936,-0.044078,0.333826,-0.285196
0.083941,0.088302,-1.000000,-0.134582,-0.047328,0.362145,-0.288629
0.071918,0.076039,-1.000000,-0.171060,-0.050971,0.440238,-0.354708
0.061610,0.065252,-1.000000,-0.202929,-0.054945,0.431942,-0.407914
0.052850,0.055149,-1.000000,-0.228272,-0.059836,0.497735,-0.467699
0.045080,0.048769,-1.000000,-0.262829,-0.065224,0.507175,-0.424505
0.039321,0.043538,-1.000000,-0.305834,-0.070577,0.565244,-0.484576
0.034963,0.039659,-1.000000,-0.339432,-0.074839,0.557520,-0.466841
0.032223,0.037542,-1.000000,-0.368422,-0.077474,0.535494,-0.510035
0.031322,0.036642,-1.000000,-0.408739,-0.078295,0.515756,-0.361287
0.030942,0.036405,-1.000000,-0.431393,-0.078519,0.402193,-0.419070
0.031417,0.036928,-1.000000,-0.459039,-0.078002,0.421072,-0.433659
0.032565,0.038076,-1.000000,-0.477662,-0.076838,0.486293,-0.394183
0.034500,0.039964,-1.000000,-0.499356,-0.074937,0.404481,-0.344124
0.037085,0.042500,-1.000000,-0.526810,-0.072348,0.406197,-0.328677
0.040126,0.045494,-1.000000,-0.530266,-0.069308,0.442812,-0.325244
0.043200,0.048567,-1.000000,-0.543129,-0.066304,0.431370,-0.394755
0.046144,0.051703,-1.000000,-0.568087,-0.063304,0.382169,-0.316090
0.049518,0.055172,-1.000000,-0.572119,-0.059909,0.357568,-0.306078
0.053197,0.058900,-1.000000,-0.588630,-0.056236,0.359857,-0.281478
0.056717,0.062467,-1.000000,-0.590166,-0.052724,0.367294,-0.246293
0.060130,0.065738,-1.000000,-0.596885,-0.049540,0.370441,-0.189368
0.063299,0.068762,-1.000000,-0.604949,-0.046659,0.337544,-0.302646
0.066127,0.071830,-1.000000,-0.607444,-0.044164,0.317520,-0.267747
0.068352,0.074246,-1.000000,-0.596693,-0.042367,0.250870,-0.168200
0.070648,0.076303,-1.000000,-0.622035,-0.040443,0.355280,-0.281478
0.073541,0.078956,-1.000000,-0.638354,-0.037678,0.401334,-0.209678
0.076409,0.081873,-1.000000,-0.642002,-0.034861,0.314374,-0.199952
0.079070,0.084581,-1.000000,-0.634706,-0.032173,0.355852,-0.331823
0.081729,0.087336,-1.000000,-0.641234,-0.029546,0.341263,-0.180786
0.084027,0.089874,-1.000000,-0.657169,-0.027284,0.286341,-0.218546
0.085894,0.092173,-1.000000,-0.648337,-0.025660,0.302646,-0.197950
0.086632,0.093821,-1.000000,-0.638354,-0.025126,0.423361,-0.252872
0.087847,0.095419,-1.000000,-0.658321,-0.023897,0.336686,-0.258021
0.089452,0.097360,-1.000000,-0.661584,-0.022343,0.333254,-0.218546
0.090753,0.099237,-1.000000,-0.671184,-0.021093,0.402193,-0.221692
0.091665,0.100435,-1.000000,-0.675024,-0.020191,0.383027,-0.177068
0.092787,0.101942,-1.000000,-0.670992,-0.019033,0.261740,-0.293206
0.093843,0.103477,-1.000000,-0.670992,-0.018054,0.310369,-0.291490
0.094416,0.104386,-1.000000,-0.689807,-0.017576,0.356138,-0.324958
0.094682,0.105226,-1.000000,-0.689039,-0.017352,0.412491,-0.239142
0.095222,0.106102,-1.000000,-0.704781,-0.016782,0.361573,-0.203099
0.096102,0.107317,-1.000000,-0.702286,-0.015934,0.321239,-0.174779
0.096582,0.108037,-1.000000,-0.713229,-0.015565,0.403623,-0.314946
0.096691,0.109009,-1.000000,-0.707469,-0.015511,0.299213,-0.280906
0.097114,0.110199,-1.000000,-0.730892,-0.015051,0.422502,-0.207390
0.097297,0.111245,-1.000000,-0.734347,-0.014945,0.389892,-0.209106
0.097462,0.111986,-1.000000,-0.731276,-0.014710,0.368438,-0.278331
0.098295,0.112819,-1.000000,-0.750858,-0.013878,0.223981,-0.220548
0.098844,0.113703,-1.000000,-0.748170,-0.013318,0.282908,-0.231418
0.099153,0.115115,-1.000000,-0.758538,-0.013217,0.346126,-0.229988
0.098923,0.116035,-1.000000,-0.751626,-0.013500,0.417354,-0.302646
0.099344,0.117223,-1.000000,-0.769865,-0.013210,0.425649,-0.227699
0.100195,0.118554,-1.000000,-0.775432,-0.012273,0.396758,-0.292348
0.100725,0.120138,-0.909091,-0.791943,-0.011857,0.405339,-0.388176
0.101183,0.122274,-0.803030,-0.800583,-0.011492,0.459404,-0.312658
0.102329,0.124714,-0.803030,-0.814022,-0.010504,0.513182,-0.319809
0.104268,0.128283,-0.692424,-0.836868,-0.008979,0.510607,-0.299499
0.107033,0.133013,-0.583333,-0.862018,-0.007595,0.504314,-0.422502
0.111787,0.138438,-0.490909,-0.894080,-0.007455,0.543790,-0.260596
0.117665,0.145179,-0.490909,-0.917118,-0.007533,0.502312,-0.441096
0.124965,0.154301,-0.422727,-0.952060,-0.007227,0.488295,-0.357568
0.133602,0.163992,-0.365152,-0.975098,-0.008004,0.515184,-0.382741
0.143501,0.174946,-0.365152,-1.006008,-0.008606,0.593563,-0.460548
0.154112,0.187426,-0.313636,-1.030006,-0.008533,0.413635,-0.272324
0.167095,0.201272,-0.263636,-1.055732,-0.007911,0.431370,-0.194231
0.179356,0.215451,-0.204545,-1.064564,-0.008066,0.421930,-0.377878
0.193067,0.230504,-0.204545,-1.074355,-0.008018,0.363289,-0.240286
0.206733,0.246089,-0.128788,-1.083186,-0.007232,0.392753,-0.165339
0.221177,0.261730,-0.080303,-1.098737,-0.005978,0.440524,-0.199380
0.235358,0.278932,-0.080303,-1.093169,-0.004347,0.291203,-0.074088
0.249610,0.294382,-0.046970,-1.097201,-0.003125,0.306936,-0.161049
0.263432,0.309978,-0.022727,-1.088370,-0.001196,0.325530,-0.012872
0.277460,0.325828,-0.007576,-1.076275,0.002152,0.104124,0.017735
0.291199,0.340333,-0.007576,-1.040949,0.006365,0.217115,0.086675
0.303541,0.353826,0.000000,-1.024631,0.011086,0.086961,0.144171
0.314523,0.366055,0.000000,-0.986233,0.016006,0.001716,0.187080
0.326166,0.376259,0.000000,-0.953212,0.021672,-0.016019,0.273468
0.336619,0.383357,0.000000,-0.906367,0.028459,-0.122431,0.276043
0.344544,0.390227,0.000000,-0.868930,0.035997,-0.173063,0.445673
0.349156,0.394647,0.000000,-0.812486,0.040576,-0.125006,0.379022
0.350875,0.395791,0.000000,-0.769289,0.041855,-0.148176,0.255733
0.350123,0.394800,0.000000,-0.724748,0.041172,-0.025745,0.189940
0.348197,0.392921,0.000000,-0.696910,0.039362,-0.084100,0.220834
0.344933,0.389704,0.000000,-0.660049,0.036157,-0.015733,0.152753
0.340589,0.385073,0.000000,-0.644114,0.031870,0.016591,0.181072
0.335960,0.380396,-0.012121,-0.613396,0.027353,0.055209,0.197092
0.331495,0.375979,-0.063636,-0.603029,0.023068,0.047199,0.103552
0.326790,0.370459,-0.063636,-0.597845,0.018329,0.093540,0.103266
0.321978,0.364641,-0.131818,-0.572119,0.013460,0.032896,0.126436
0.316010,0.358576,-0.215152,-0.552728,0.007452,0.022598,0.060071
0.309560,0.351935,-0.215152,-0.541593,0.001018,0.108987,0.047485
0.302492,0.344436,-0.301515,-0.531994,-0.005751,0.086961,0.071228
0.295564,0.336645,-0.387879,-0.501468,-0.011967,0.038617,0.101835
0.287881,0.328243,-0.472727,-0.496668,-0.017635,0.044052,0.111275
0.279683,0.318990,-0.472727,-0.475742,-0.022896,0.042050,0.105554
0.271329,0.308575,-0.556061,-0.452703,-0.027614,-0.008868,0.124720
0.261952,0.296465,-0.637879,-0.425825,-0.031555,0.006865,0.097259
0.251644,0.284431,-0.637879,-0.401635,-0.033979,0.012586,0.093254
0.240144,0.272308,-0.707576,-0.378021,-0.035725,0.006007,0.149606
0.227488,0.257351,-0.775758,-0.361894,-0.038703,0.013159,0.083814
0.213894,0.241648,-0.848485,-0.343079,-0.040813,0.069797,0.051490
0.199456,0.225245,-0.848485,-0.319273,-0.042635,0.094970,0.048629
0.184416,0.208240,-0.880303,-0.321961,-0.044619,0.190798,-0.066365
0.168941,0.190512,-0.966667,-0.314857,-0.047409,0.238569,-0.074088
0.154568,0.173597,-0.966667,-0.312938,-0.049901,0.247437,-0.168200
0.139672,0.156736,-0.998485,-0.326185,-0.052815,0.299785,-0.226269
0.125806,0.141863,-1.000000,-0.335400,-0.055704,0.281764,-0.270608
0.111971,0.127309,-1.000000,-0.349991,-0.059436,0.391609,-0.411060
0.100170,0.113974,-1.000000,-0.388580,-0.063452,0.390750,-0.473420
0.089515,0.102457,-1.000000,-0.414882,-0.068104,0.474278,-0.426793
0.080171,0.093160,-1.000000,-0.447904,-0.072696,0.481430,-0.413921
0.072614,0.085555,-1.000000,-0.483421,-0.077907,0.537496,-0.467127
0.066357,0.079729,-1.000000,-0.532378,-0.083292,0.547222,-0.509177
0.061689,0.075206,-1.000000,-0.569047,-0.087854,0.619880,-0.579260
0.059221,0.072882,-1.000000,-0.596693,-0.090125,0.534922,-0.585554
0.058679,0.072579,-1.000000,-0.642386,-0.090489,0.548366,-0.367294
0.059005,0.072905,-1.000000,-0.668880,-0.090214,0.548939,-0.439952
0.060285,0.074233,-1.000000,-0.672144,-0.088992,0.504314,-0.324100
0.062565,0.076609,-1.000000,-0.703438,-0.086600,0.476281,-0.321811
0.065111,0.079203,-1.000000,-0.717261,-0.084028,0.388176,-0.319523
0.068376,0.082468,-1.000000,-0.724748,-0.080765,0.456543,-0.324958
0.071822,0.086009,-1.000000,-0.754506,-0.077240,0.433945,-0.328963
0.075085,0.089368,-1.000000,-0.752970,-0.073968,0.467127,-0.363289
0.078999,0.093282,-1.000000,-0.771401,-0.069988,0.309511,-0.293778
0.083137,0.097564,-1.000000,-0.775816,-0.065816,0.392467,-0.212252
0.086840,0.101364,-1.000000,-0.771401,-0.062116,0.374731,-0.233420
0.090556,0.105127,-1.000000,-0.783880,-0.058394,0.338689,-0.165626
0.094092,0.108710,-1.000000,-0.791175,-0.054844,0.385601,-0.213969
0.097486,0.112009,-1.000000,-0.785800,-0.051609,0.355280,-0.173635
0.100396,0.114919,-1.000000,-0.788679,-0.048716,0.344982,-0.138450
0.103375,0.117850,-1.000000,-0.787336,-0.045845,0.256019,-0.181072
0.105626,0.120198,-1.000000,-0.791367,-0.043576,0.334112,-0.145030
0.107533,0.122152,-1.000000,-0.790599,-0.041710,0.369582,-0.202813
0.109286,0.123905,-1.000000,-0.795591,-0.039963,0.345268,-0.232276
0.110658,0.125374,-1.000000,-0.793479,-0.038510,0.371013,-0.192801
0.112239,0.126810,-1.000000,-0.790215,-0.037028,0.408200,-0.229702
0.113864,0.128291,-1.000000,-0.802310,-0.035619,0.397902,-0.231990
0.114833,0.129308,-1.000000,-0.790599,-0.034816,0.301787,-0.144171
0.115110,0.129969,-1.000000,-0.797511,-0.034728,0.361001,-0.187652
0.114705,0.130523,-1.000000,-0.797895,-0.035104,0.345554,-0.131585
0.114632,0.130641,-1.000000,-0.810182,-0.035011,0.380739,-0.254588
0.115066,0.131220,-1.000000,-0.815941,-0.034432,0.415923,-0.227699
0.115870,0.132167,-1.000000,-0.813446,-0.033506,0.288057,-0.232276
0.117010,0.133260,-1.000000,-0.824773,-0.032421,0.258879,-0.128438
0.118138,0.134387,-0.993939,-0.823621,-0.031427,0.356424,-0.178212
0.118581,0.135022,-0.981818,-0.828037,-0.030844,0.408486,-0.266317
0.119436,0.135925,-0.981818,-0.818053,-0.030067,0.326388,-0.328105
0.120185,0.136674,-0.975758,-0.833796,-0.029352,0.451394,-0.204815
0.120792,0.137329,-0.972727,-0.839364,-0.028743,0.354708,-0.187080
